AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Außenanlagen Olympiapark (Veranstaltungen),7727.0,3360.0,-62.9,129.97,77709.0,2020-01-01
Außenanlagen Olympiapark (Veranstaltungen),16770.0,12290.0,117.03,36.45,78082.0,2020-02-01
Außenanlagen Olympiapark (Veranstaltungen),1290.0,17580.0,-92.31,-92.66,76725.0,2020-03-01
Außenanlagen Olympiapark (Veranstaltungen),0.0,52400.0,-100.0,-100.0,,2020-04-01
Außenanlagen Olympiapark (Veranstaltungen),0.0,101080.0,,-100.0,,2020-05-01
Außenanlagen Olympiapark (Veranstaltungen),3360.0,8490.0,-69.12,-60.42,91450.0,2019-01-01
Außenanlagen Olympiapark (Veranstaltungen),12290.0,5250.0,265.77,134.1,92037.0,2019-02-01
Außenanlagen Olympiapark (Veranstaltungen),17580.0,10380.0,43.04,69.36,92637.0,2019-03-01
Außenanlagen Olympiapark (Veranstaltungen),52400.0,91960.0,198.07,-43.02,89340.0,2019-04-01
Außenanlagen Olympiapark (Veranstaltungen),101080.0,109250.0,92.9,-7.48,88659.0,2019-05-01
Außenanlagen Olympiapark (Veranstaltungen),108950.0,124850.0,7.79,-12.74,87334.0,2019-06-01
Außenanlagen Olympiapark (Veranstaltungen),42750.0,71420.0,-60.76,-40.14,84945.0,2019-07-01
Außenanlagen Olympiapark (Veranstaltungen),468300.0,544130.0,995.44,-13.94,78626.0,2019-08-01
Außenanlagen Olympiapark (Veranstaltungen),77540.0,88930.0,-83.44,-12.81,77677.0,2019-09-01
Außenanlagen Olympiapark (Veranstaltungen),19550.0,23030.0,-74.79,-15.11,77387.0,2019-10-01
Außenanlagen Olympiapark (Veranstaltungen),3510.0,13960.0,-82.05,-74.86,76516.0,2019-11-01
Außenanlagen Olympiapark (Veranstaltungen),20830.0,10880.0,493.45,91.45,77345.0,2019-12-01
Außenanlagen Olympiapark (Veranstaltungen),8490.0,4050.0,-18.37,109.63,74256.0,2018-01-01
Außenanlagen Olympiapark (Veranstaltungen),5250.0,11350.0,-38.16,-53.74,73748.0,2018-02-01
Außenanlagen Olympiapark (Veranstaltungen),10380.0,23070.0,97.71,-55.01,72690.0,2018-03-01
Außenanlagen Olympiapark (Veranstaltungen),91960.0,70320.0,785.93,30.77,74493.0,2018-04-01
Außenanlagen Olympiapark (Veranstaltungen),109250.0,106990.0,18.8,2.11,74682.0,2018-05-01
Außenanlagen Olympiapark (Veranstaltungen),124850.0,110130.0,14.28,13.37,75908.0,2018-06-01
Außenanlagen Olympiapark (Veranstaltungen),71420.0,47660.0,-42.8,49.85,77888.0,2018-07-01
Außenanlagen Olympiapark (Veranstaltungen),544130.0,394250.0,661.87,38.02,90378.0,2018-08-01
Außenanlagen Olympiapark (Veranstaltungen),88930.0,17100.0,-83.66,420.06,96364.0,2018-09-01
Außenanlagen Olympiapark (Veranstaltungen),23030.0,79440.0,-74.1,-71.01,91663.0,2018-10-01
Außenanlagen Olympiapark (Veranstaltungen),13960.0,11870.0,-39.38,17.61,91838.0,2018-11-01
Außenanlagen Olympiapark (Veranstaltungen),10880.0,10400.0,-22.06,4.62,91878.0,2018-12-01
Außenanlagen Olympiapark (Veranstaltungen),4050.0,32210.0,-86.02,-87.43,73977.0,2017-01-01
Außenanlagen Olympiapark (Veranstaltungen),11350.0,15238.0,180.25,-25.52,73653.0,2017-02-01
Außenanlagen Olympiapark (Veranstaltungen),23070.0,48600.0,103.26,-52.53,71526.0,2017-03-01
Außenanlagen Olympiapark (Veranstaltungen),70320.0,62030.0,204.81,13.36,72217.0,2017-04-01
Außenanlagen Olympiapark (Veranstaltungen),106990.0,93140.0,52.15,14.87,73371.0,2017-05-01
Außenanlagen Olympiapark (Veranstaltungen),110130.0,35520.0,2.93,210.05,79588.0,2017-06-01
Außenanlagen Olympiapark (Veranstaltungen),47660.0,112350.0,-56.72,-57.58,74198.0,2017-07-01
Außenanlagen Olympiapark (Veranstaltungen),394250.0,348660.0,727.21,13.08,77997.0,2017-08-01
Außenanlagen Olympiapark (Veranstaltungen),17100.0,53670.0,-95.66,-68.14,74949.0,2017-09-01
Außenanlagen Olympiapark (Veranstaltungen),79440.0,77900.0,364.56,1.98,75078.0,2017-10-01
Außenanlagen Olympiapark (Veranstaltungen),11870.0,7600.0,-85.06,56.18,75433.0,2017-11-01
Außenanlagen Olympiapark (Veranstaltungen),10400.0,28970.0,-12.38,-64.1,73886.0,2017-12-01
Außenanlagen Olympiapark (Veranstaltungen),32210.0,5479.0,97.85,487.88,89597.0,2016-01-01
Außenanlagen Olympiapark (Veranstaltungen),15238.0,10213.0,-52.69,49.2,90016.0,2016-02-01
Außenanlagen Olympiapark (Veranstaltungen),48600.0,17030.0,218.94,185.38,92647.0,2016-03-01
Außenanlagen Olympiapark (Veranstaltungen),62030.0,59360.0,27.63,4.5,92869.0,2016-04-01
Außenanlagen Olympiapark (Veranstaltungen),93140.0,33420.0,50.15,178.7,97846.0,2016-05-01
Außenanlagen Olympiapark (Veranstaltungen),35520.0,93130.0,-61.86,-61.86,93045.0,2016-06-01
Außenanlagen Olympiapark (Veranstaltungen),112350.0,84680.0,216.3,32.68,95351.0,2016-07-01
Außenanlagen Olympiapark (Veranstaltungen),348660.0,623910.0,210.33,-44.12,72413.0,2016-08-01
Außenanlagen Olympiapark (Veranstaltungen),53670.0,38330.0,-84.61,40.02,73692.0,2016-09-01
Außenanlagen Olympiapark (Veranstaltungen),77900.0,58610.0,45.15,32.91,75299.0,2016-10-01
Außenanlagen Olympiapark (Veranstaltungen),7600.0,7990.0,-90.24,-4.88,75267.0,2016-11-01
Außenanlagen Olympiapark (Veranstaltungen),28970.0,16280.0,281.18,77.95,76324.0,2016-12-01
Außenanlagen Olympiapark (Veranstaltungen),5479.0,8210.0,-54.19,-33.26,74061.0,2015-01-01
Außenanlagen Olympiapark (Veranstaltungen),10213.0,26640.0,86.4,-61.66,72692.0,2015-02-01
Außenanlagen Olympiapark (Veranstaltungen),17030.0,31190.0,66.75,-45.4,71512.0,2015-03-01
Außenanlagen Olympiapark (Veranstaltungen),59360.0,57120.0,248.56,3.92,71699.0,2015-04-01
Außenanlagen Olympiapark (Veranstaltungen),33420.0,35490.0,-43.7,-5.83,71526.0,2015-05-01
Außenanlagen Olympiapark (Veranstaltungen),93130.0,26930.0,178.67,245.82,77043.0,2015-06-01
Außenanlagen Olympiapark (Veranstaltungen),84680.0,118600.0,-9.07,-28.6,74216.0,2015-07-01
Außenanlagen Olympiapark (Veranstaltungen),623910.0,503930.0,636.79,23.81,84214.0,2015-08-01
Außenanlagen Olympiapark (Veranstaltungen),38330.0,36720.0,-93.86,4.38,84349.0,2015-09-01
Außenanlagen Olympiapark (Veranstaltungen),58610.0,22370.0,52.91,162.0,87369.0,2015-10-01
Außenanlagen Olympiapark (Veranstaltungen),7990.0,12300.0,-86.37,-35.04,87009.0,2015-11-01
Außenanlagen Olympiapark (Veranstaltungen),16280.0,11960.0,103.75,36.12,87369.0,2015-12-01
Außenanlagen Olympiapark (Veranstaltungen),8210.0,19510.0,-20.63,-57.92,80055.0,2014-01-01
Außenanlagen Olympiapark (Veranstaltungen),26640.0,5520.0,224.48,382.61,81815.0,2014-02-01
Außenanlagen Olympiapark (Veranstaltungen),31190.0,26220.0,17.08,18.95,82229.0,2014-03-01
Außenanlagen Olympiapark (Veranstaltungen),57120.0,19930.0,83.14,186.6,85328.0,2014-04-01
Außenanlagen Olympiapark (Veranstaltungen),35490.0,24640.0,-37.87,44.03,86232.0,2014-05-01
Außenanlagen Olympiapark (Veranstaltungen),26930.0,141410.0,-24.12,-80.96,76692.0,2014-06-01
Außenanlagen Olympiapark (Veranstaltungen),118600.0,84710.0,340.4,40.01,79517.0,2014-07-01
Außenanlagen Olympiapark (Veranstaltungen),503930.0,559430.0,324.9,-9.92,74892.0,2014-08-01
Außenanlagen Olympiapark (Veranstaltungen),36720.0,51185.0,-92.71,-28.26,73686.0,2014-09-01
Außenanlagen Olympiapark (Veranstaltungen),22370.0,21900.0,-39.08,2.15,73725.0,2014-10-01
Außenanlagen Olympiapark (Veranstaltungen),12300.0,7160.0,-45.02,71.79,74154.0,2014-11-01
Außenanlagen Olympiapark (Veranstaltungen),11960.0,10344.0,-2.76,15.62,74288.0,2014-12-01
Außenanlagen Olympiapark (Veranstaltungen),19510.0,1840.0,141.76,960.33,82017.0,2013-01-01
Außenanlagen Olympiapark (Veranstaltungen),5520.0,2930.0,-71.71,88.4,82233.0,2013-02-01
Außenanlagen Olympiapark (Veranstaltungen),26220.0,18550.0,375.0,41.35,82872.0,2013-03-01
Außenanlagen Olympiapark (Veranstaltungen),19930.0,26900.0,-23.99,-25.91,82291.0,2013-04-01
Außenanlagen Olympiapark (Veranstaltungen),24640.0,147880.0,23.63,-83.34,72021.0,2013-05-01
Außenanlagen Olympiapark (Veranstaltungen),141410.0,39730.0,473.9,255.93,80494.0,2013-06-01
Außenanlagen Olympiapark (Veranstaltungen),84710.0,66100.0,-40.1,28.15,82045.0,2013-07-01
Außenanlagen Olympiapark (Veranstaltungen),559430.0,582240.0,560.41,-3.92,80144.0,2013-08-01
Außenanlagen Olympiapark (Veranstaltungen),51185.0,39500.0,-90.85,29.58,81118.0,2013-09-01
Außenanlagen Olympiapark (Veranstaltungen),21900.0,20310.0,-57.21,7.83,81250.0,2013-10-01
Außenanlagen Olympiapark (Veranstaltungen),7160.0,12480.0,-67.31,-42.63,80807.0,2013-11-01
Außenanlagen Olympiapark (Veranstaltungen),10344.0,8070.0,44.47,28.18,80997.0,2013-12-01
Außenanlagen Olympiapark (Veranstaltungen),1840.0,72890.0,-84.22,-97.48,65093.0,2012-01-01
Außenanlagen Olympiapark (Veranstaltungen),2930.0,5530.0,59.24,-47.02,64876.0,2012-02-01
Außenanlagen Olympiapark (Veranstaltungen),18550.0,10480.0,533.11,77.0,65548.0,2012-03-01
Außenanlagen Olympiapark (Veranstaltungen),26900.0,22670.0,45.01,18.66,65901.0,2012-04-01
Außenanlagen Olympiapark (Veranstaltungen),147880.0,22380.0,449.74,560.77,76359.0,2012-05-01
Außenanlagen Olympiapark (Veranstaltungen),39730.0,21720.0,-73.13,82.92,77860.0,2012-06-01
Außenanlagen Olympiapark (Veranstaltungen),66100.0,67870.0,66.37,-2.61,77713.0,2012-07-01
Außenanlagen Olympiapark (Veranstaltungen),582240.0,565070.0,780.85,3.04,79143.0,2012-08-01
Außenanlagen Olympiapark (Veranstaltungen),39500.0,27150.0,-93.22,45.49,80173.0,2012-09-01
Außenanlagen Olympiapark (Veranstaltungen),20310.0,16750.0,-48.58,21.25,80469.0,2012-10-01
Außenanlagen Olympiapark (Veranstaltungen),12480.0,7990.0,-38.55,56.2,80843.0,2012-11-01
Außenanlagen Olympiapark (Veranstaltungen),8070.0,11660.0,-35.34,-30.79,80544.0,2012-12-01
Außenanlagen Olympiapark (Veranstaltungen),72890.0,51940.0,1031.83,40.34,63403.0,2011-01-01
Außenanlagen Olympiapark (Veranstaltungen),5530.0,22820.0,-92.41,-75.77,61962.0,2011-02-01
Außenanlagen Olympiapark (Veranstaltungen),10480.0,6770.0,89.51,54.8,62271.0,2011-03-01
Außenanlagen Olympiapark (Veranstaltungen),22670.0,48850.0,116.32,-53.59,60089.0,2011-04-01
Außenanlagen Olympiapark (Veranstaltungen),22380.0,81960.0,-1.28,-72.69,55124.0,2011-05-01
Außenanlagen Olympiapark (Veranstaltungen),21720.0,34310.0,-2.95,-36.69,54075.0,2011-06-01
Außenanlagen Olympiapark (Veranstaltungen),67870.0,66000.0,212.48,2.83,54231.0,2011-07-01
Außenanlagen Olympiapark (Veranstaltungen),565070.0,364150.0,732.58,55.18,70974.0,2011-08-01
Außenanlagen Olympiapark (Veranstaltungen),27150.0,30790.0,-95.2,-11.82,70671.0,2011-09-01
Außenanlagen Olympiapark (Veranstaltungen),16750.0,19460.0,-38.31,-13.93,70445.0,2011-10-01
Außenanlagen Olympiapark (Veranstaltungen),7990.0,6390.0,-52.3,25.04,70578.0,2011-11-01
Außenanlagen Olympiapark (Veranstaltungen),11660.0,6440.0,45.93,81.06,71013.0,2011-12-01
Außenanlagen Olympiapark (Veranstaltungen),51940.0,3080.0,918.43,1586.36,52482.0,2010-01-01
Außenanlagen Olympiapark (Veranstaltungen),22820.0,4240.0,-56.06,438.21,54030.0,2010-02-01
Außenanlagen Olympiapark (Veranstaltungen),6770.0,5720.0,-70.33,18.36,54118.0,2010-03-01
Außenanlagen Olympiapark (Veranstaltungen),48850.0,17690.0,621.57,176.14,56714.0,2010-04-01
Außenanlagen Olympiapark (Veranstaltungen),81960.0,22570.0,67.78,263.14,61663.0,2010-05-01
Außenanlagen Olympiapark (Veranstaltungen),34310.0,24520.0,-58.14,39.93,62479.0,2010-06-01
Außenanlagen Olympiapark (Veranstaltungen),66000.0,60840.0,92.36,8.48,62909.0,2010-07-01
Außenanlagen Olympiapark (Veranstaltungen),364150.0,395140.0,451.74,-7.84,60327.0,2010-08-01
Außenanlagen Olympiapark (Veranstaltungen),30790.0,19010.0,-91.54,61.97,61308.0,2010-09-01
Außenanlagen Olympiapark (Veranstaltungen),19460.0,10370.0,-36.8,87.66,62066.0,2010-10-01
Außenanlagen Olympiapark (Veranstaltungen),6390.0,12640.0,-67.16,-49.45,61545.0,2010-11-01
Außenanlagen Olympiapark (Veranstaltungen),6440.0,5100.0,0.78,26.27,61657.0,2010-12-01
Außenanlagen Olympiapark (Veranstaltungen),3080.0,2470.0,-27.36,24.7,52803.0,2009-01-01
Außenanlagen Olympiapark (Veranstaltungen),4240.0,6620.0,37.66,-35.95,52605.0,2009-02-01
Außenanlagen Olympiapark (Veranstaltungen),5720.0,5450.0,34.91,4.95,52628.0,2009-03-01
Außenanlagen Olympiapark (Veranstaltungen),17690.0,11630.0,209.27,52.11,53133.0,2009-04-01
Außenanlagen Olympiapark (Veranstaltungen),22570.0,65580.0,27.59,-65.58,49548.0,2009-05-01
Außenanlagen Olympiapark (Veranstaltungen),24520.0,30340.0,8.64,-19.18,49063.0,2009-06-01
Außenanlagen Olympiapark (Veranstaltungen),60840.0,82090.0,148.12,-25.89,47293.0,2009-07-01
Außenanlagen Olympiapark (Veranstaltungen),395140.0,390670.0,549.47,1.14,47665.0,2009-08-01
Außenanlagen Olympiapark (Veranstaltungen),19010.0,14240.0,-95.19,33.5,48063.0,2009-09-01
Außenanlagen Olympiapark (Veranstaltungen),10370.0,13460.0,-45.45,-22.96,47805.0,2009-10-01
Außenanlagen Olympiapark (Veranstaltungen),12640.0,6240.0,21.89,102.56,48338.0,2009-11-01
Außenanlagen Olympiapark (Veranstaltungen),5100.0,4240.0,-59.65,20.28,48410.0,2009-12-01
Außenanlagen Olympiapark (Veranstaltungen),2470.0,1240.0,-69.2,99.19,55962.0,2008-01-01
Außenanlagen Olympiapark (Veranstaltungen),6620.0,7820.0,168.02,-15.35,55862.0,2008-02-01
Außenanlagen Olympiapark (Veranstaltungen),5450.0,6880.0,-17.67,-20.78,55743.0,2008-03-01
Außenanlagen Olympiapark (Veranstaltungen),11630.0,36440.0,113.39,-68.08,53676.0,2008-04-01
Außenanlagen Olympiapark (Veranstaltungen),65580.0,39860.0,463.89,64.53,55819.0,2008-05-01
Außenanlagen Olympiapark (Veranstaltungen),30340.0,46410.0,-53.74,-34.63,54480.0,2008-06-01
Außenanlagen Olympiapark (Veranstaltungen),82090.0,136800.0,170.57,-39.99,49921.0,2008-07-01
Außenanlagen Olympiapark (Veranstaltungen),390670.0,360970.0,375.9,8.23,52396.0,2008-08-01
Außenanlagen Olympiapark (Veranstaltungen),14240.0,10010.0,-96.35,42.26,52748.0,2008-09-01
Außenanlagen Olympiapark (Veranstaltungen),13460.0,12400.0,-5.48,8.55,52836.0,2008-10-01
Außenanlagen Olympiapark (Veranstaltungen),6240.0,3467.0,-53.64,79.98,53068.0,2008-11-01
Außenanlagen Olympiapark (Veranstaltungen),4240.0,8020.0,-32.05,-47.13,52753.0,2008-12-01
Außenanlagen Olympiapark (Veranstaltungen),1240.0,50.0,-82.34,2380.0,127445.0,2007-01-01
Außenanlagen Olympiapark (Veranstaltungen),7820.0,50.0,530.65,15540.0,128093.0,2007-02-01
Außenanlagen Olympiapark (Veranstaltungen),6880.0,16270.0,-12.02,-57.71,127310.0,2007-03-01
Außenanlagen Olympiapark (Veranstaltungen),36440.0,30750.0,429.65,18.5,127784.0,2007-04-01
Außenanlagen Olympiapark (Veranstaltungen),39860.0,25240.0,9.39,57.92,129003.0,2007-05-01
Außenanlagen Olympiapark (Veranstaltungen),46410.0,12170.0,16.43,281.35,131856.0,2007-06-01
Außenanlagen Olympiapark (Veranstaltungen),136800.0,1074570.0,194.76,-87.27,53708.0,2007-07-01
Außenanlagen Olympiapark (Veranstaltungen),360970.0,320610.0,163.87,12.59,57072.0,2007-08-01
Außenanlagen Olympiapark (Veranstaltungen),10010.0,24930.0,-97.23,-59.85,55828.0,2007-09-01
Außenanlagen Olympiapark (Veranstaltungen),12400.0,12470.0,23.88,-0.56,55823.0,2007-10-01
Außenanlagen Olympiapark (Veranstaltungen),3467.0,4020.0,-72.04,-13.76,55776.0,2007-11-01
Außenanlagen Olympiapark (Veranstaltungen),8020.0,7020.0,131.32,14.25,55860.0,2007-12-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,50.0,-99.62,0.0,65133.0,2006-01-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,50.0,0.0,0.0,65133.0,2006-02-01
Außenanlagen Olympiapark (Veranstaltungen),16270.0,20800.0,32440.0,-21.78,64755.0,2006-03-01
Außenanlagen Olympiapark (Veranstaltungen),30750.0,3940.0,89.0,680.46,66989.0,2006-04-01
Außenanlagen Olympiapark (Veranstaltungen),25240.0,145450.0,-17.92,-82.65,56972.0,2006-05-01
Außenanlagen Olympiapark (Veranstaltungen),12170.0,79120.0,-51.78,-84.62,51393.0,2006-06-01
Außenanlagen Olympiapark (Veranstaltungen),1074570.0,121860.0,8729.66,781.81,130785.0,2006-07-01
Außenanlagen Olympiapark (Veranstaltungen),320610.0,320540.0,-70.16,0.02,130791.0,2006-08-01
Außenanlagen Olympiapark (Veranstaltungen),24930.0,16840.0,-92.22,48.04,131465.0,2006-09-01
Außenanlagen Olympiapark (Veranstaltungen),12470.0,50550.0,-49.98,-75.33,128292.0,2006-10-01
Außenanlagen Olympiapark (Veranstaltungen),4020.0,9270.0,-67.76,-56.63,127854.0,2006-11-01
Außenanlagen Olympiapark (Veranstaltungen),7020.0,13120.0,74.63,-46.49,127346.0,2006-12-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,10050.0,-98.75,-99.5,61348.0,2005-01-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,11450.0,0.0,-99.56,60398.0,2005-02-01
Außenanlagen Olympiapark (Veranstaltungen),20800.0,240.0,41500.0,8566.67,62112.0,2005-03-01
Außenanlagen Olympiapark (Veranstaltungen),3940.0,9950.0,-81.06,-60.4,61611.0,2005-04-01
Außenanlagen Olympiapark (Veranstaltungen),145450.0,43200.0,3591.62,236.69,70132.0,2005-05-01
Außenanlagen Olympiapark (Veranstaltungen),79120.0,34090.0,-45.6,132.09,73884.0,2005-06-01
Außenanlagen Olympiapark (Veranstaltungen),121860.0,94500.0,54.02,28.95,76164.0,2005-07-01
Außenanlagen Olympiapark (Veranstaltungen),320540.0,374600.0,163.04,-14.43,71659.0,2005-08-01
Außenanlagen Olympiapark (Veranstaltungen),16840.0,100550.0,-94.75,-83.25,64683.0,2005-09-01
Außenanlagen Olympiapark (Veranstaltungen),50550.0,28000.0,200.18,80.54,66563.0,2005-10-01
Außenanlagen Olympiapark (Veranstaltungen),9270.0,35550.0,-81.66,-73.92,64373.0,2005-11-01
Außenanlagen Olympiapark (Veranstaltungen),13120.0,4000.0,41.53,228.0,65133.0,2005-12-01
Außenanlagen Olympiapark (Veranstaltungen),10050.0,50.0,-42.57,20000.0,75450.0,2004-01-01
Außenanlagen Olympiapark (Veranstaltungen),11450.0,14000.0,13.93,-18.21,75238.0,2004-02-01
Außenanlagen Olympiapark (Veranstaltungen),240.0,100.0,-97.9,140.0,75249.0,2004-03-01
Außenanlagen Olympiapark (Veranstaltungen),9950.0,12700.0,4045.83,-21.65,75020.0,2004-04-01
Außenanlagen Olympiapark (Veranstaltungen),43200.0,58650.0,334.17,-26.34,73733.0,2004-05-01
Außenanlagen Olympiapark (Veranstaltungen),34090.0,98300.0,-21.09,-65.32,68382.0,2004-06-01
Außenanlagen Olympiapark (Veranstaltungen),94500.0,123100.0,177.21,-23.23,65998.0,2004-07-01
Außenanlagen Olympiapark (Veranstaltungen),374600.0,484700.0,296.4,-22.72,56823.0,2004-08-01
Außenanlagen Olympiapark (Veranstaltungen),100550.0,66100.0,-73.16,52.12,59694.0,2004-09-01
Außenanlagen Olympiapark (Veranstaltungen),28000.0,20050.0,-72.15,39.65,60357.0,2004-10-01
Außenanlagen Olympiapark (Veranstaltungen),35550.0,150.0,26.96,23600.0,63307.0,2004-11-01
Außenanlagen Olympiapark (Veranstaltungen),4000.0,17500.0,-88.75,-77.14,62182.0,2004-12-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,50.0,-99.88,0.0,76846.0,2003-01-01
Außenanlagen Olympiapark (Veranstaltungen),14000.0,50.0,27900.0,27900.0,78008.0,2003-02-01
Außenanlagen Olympiapark (Veranstaltungen),100.0,10400.0,-99.29,-99.04,77150.0,2003-03-01
Außenanlagen Olympiapark (Veranstaltungen),12700.0,1950.0,12600.0,551.28,78046.0,2003-04-01
Außenanlagen Olympiapark (Veranstaltungen),58650.0,52900.0,361.81,10.87,78525.0,2003-05-01
Außenanlagen Olympiapark (Veranstaltungen),98300.0,126400.0,67.6,-22.23,76183.0,2003-06-01
Außenanlagen Olympiapark (Veranstaltungen),123100.0,133600.0,25.23,-7.86,75308.0,2003-07-01
Außenanlagen Olympiapark (Veranstaltungen),484700.0,510000.0,293.74,-4.96,73200.0,2003-08-01
Außenanlagen Olympiapark (Veranstaltungen),66100.0,18350.0,-86.36,260.22,77179.0,2003-09-01
Außenanlagen Olympiapark (Veranstaltungen),20050.0,26350.0,-69.67,-23.91,76654.0,2003-10-01
Außenanlagen Olympiapark (Veranstaltungen),150.0,50.0,-99.25,200.0,76663.0,2003-11-01
Außenanlagen Olympiapark (Veranstaltungen),17500.0,42050.0,11566.67,-58.38,74617.0,2003-12-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,,-98.96,,58359.0,2002-01-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,5000.0,0.0,-99.0,57909.0,2002-02-01
Außenanlagen Olympiapark (Veranstaltungen),10400.0,,20700.0,,53950.0,2002-03-01
Außenanlagen Olympiapark (Veranstaltungen),1950.0,13800.0,-81.25,-85.87,52963.0,2002-04-01
Außenanlagen Olympiapark (Veranstaltungen),52900.0,2150.0,2612.82,2360.47,57192.0,2002-05-01
Außenanlagen Olympiapark (Veranstaltungen),126400.0,36500.0,138.94,246.3,64683.0,2002-06-01
Außenanlagen Olympiapark (Veranstaltungen),133600.0,43300.0,5.7,208.55,72208.0,2002-07-01
Außenanlagen Olympiapark (Veranstaltungen),510000.0,509500.0,281.74,0.1,72250.0,2002-08-01
Außenanlagen Olympiapark (Veranstaltungen),18350.0,20150.0,-96.4,-8.93,72100.0,2002-09-01
Außenanlagen Olympiapark (Veranstaltungen),26350.0,6600.0,43.6,299.24,73746.0,2002-10-01
Außenanlagen Olympiapark (Veranstaltungen),50.0,100.0,-99.81,-50.0,73742.0,2002-11-01
Außenanlagen Olympiapark (Veranstaltungen),42050.0,4800.0,84000.0,776.04,76846.0,2002-12-01
Außenanlagen Olympiapark (Veranstaltungen),,,,,,2001-01-01
Außenanlagen Olympiapark (Veranstaltungen),5000.0,,,,67495.0,2001-02-01
Außenanlagen Olympiapark (Veranstaltungen),,6500.0,,,,2001-03-01
Außenanlagen Olympiapark (Veranstaltungen),13800.0,1600.0,,762.5,74815.0,2001-04-01
Außenanlagen Olympiapark (Veranstaltungen),2150.0,1750.0,-84.42,22.86,74855.0,2001-05-01
Außenanlagen Olympiapark (Veranstaltungen),36500.0,39000.0,1597.67,-6.41,74605.0,2001-06-01
Außenanlagen Olympiapark (Veranstaltungen),43300.0,101500.0,18.63,-57.34,68785.0,2001-07-01
Außenanlagen Olympiapark (Veranstaltungen),509500.0,461000.0,1076.67,10.52,73635.0,2001-08-01
Außenanlagen Olympiapark (Veranstaltungen),20150.0,121700.0,-96.05,-83.44,63480.0,2001-09-01
Außenanlagen Olympiapark (Veranstaltungen),6600.0,150.0,-67.25,4300.0,64125.0,2001-10-01
Außenanlagen Olympiapark (Veranstaltungen),100.0,2150.0,-98.48,-95.35,63920.0,2001-11-01
Außenanlagen Olympiapark (Veranstaltungen),4800.0,2100.0,4700.0,128.57,64190.0,2001-12-01
Außenanlagen Olympiapark (Veranstaltungen),,,,,,2000-01-01
Außenanlagen Olympiapark (Veranstaltungen),,,,,,2000-02-01
Außenanlagen Olympiapark (Veranstaltungen),6500.0,,,,6500.0,2000-03-01
Außenanlagen Olympiapark (Veranstaltungen),1600.0,,-75.38,,4050.0,2000-04-01
Außenanlagen Olympiapark (Veranstaltungen),1750.0,,9.38,,3283.0,2000-05-01
Außenanlagen Olympiapark (Veranstaltungen),39000.0,,2128.57,,12213.0,2000-06-01
Außenanlagen Olympiapark (Veranstaltungen),101500.0,,160.26,,30070.0,2000-07-01
Außenanlagen Olympiapark (Veranstaltungen),461000.0,,354.19,,101892.0,2000-08-01
Außenanlagen Olympiapark (Veranstaltungen),121700.0,,-73.6,,104721.0,2000-09-01
Außenanlagen Olympiapark (Veranstaltungen),150.0,,-99.88,,91650.0,2000-10-01
Außenanlagen Olympiapark (Veranstaltungen),2150.0,,1333.33,,81706.0,2000-11-01
Außenanlagen Olympiapark (Veranstaltungen),2100.0,,-2.33,,73745.0,2000-12-01
Kleine Olympiahalle,5900.0,2800.0,321.43,110.71,8472.0,2020-01-01
Kleine Olympiahalle,0.0,4350.0,-100.0,-100.0,,2020-02-01
Kleine Olympiahalle,0.0,12750.0,,-100.0,,2020-03-01
Kleine Olympiahalle,0.0,200.0,,-100.0,,2020-04-01
Kleine Olympiahalle,0.0,,,,,2020-05-01
Kleine Olympiahalle,2800.0,8200.0,47.37,-65.85,28531.0,2019-01-01
Kleine Olympiahalle,4350.0,2450.0,55.36,77.55,28803.0,2019-02-01
Kleine Olympiahalle,12750.0,6000.0,193.1,112.5,29767.0,2019-03-01
Kleine Olympiahalle,200.0,,-98.43,,26071.0,2019-04-01
Kleine Olympiahalle,,,,,,2019-05-01
Kleine Olympiahalle,,,,,,2019-06-01
Kleine Olympiahalle,,,,,,2019-07-01
Kleine Olympiahalle,,,,,,2019-08-01
Kleine Olympiahalle,32573.0,181400.0,,-82.04,7468.0,2019-09-01
Kleine Olympiahalle,6300.0,2270.0,-80.66,177.53,7972.0,2019-10-01
Kleine Olympiahalle,4300.0,2900.0,-31.75,48.28,8147.0,2019-11-01
Kleine Olympiahalle,1400.0,1900.0,-67.44,-26.32,8084.0,2019-12-01
Kleine Olympiahalle,8200.0,5300.0,187.72,54.72,23098.0,2018-01-01
Kleine Olympiahalle,2450.0,2300.0,-70.12,6.52,23120.0,2018-02-01
Kleine Olympiahalle,6000.0,10210.0,144.9,-41.23,22518.0,2018-03-01
Kleine Olympiahalle,,,,,,2018-04-01
Kleine Olympiahalle,,,,,,2018-05-01
Kleine Olympiahalle,,,,,,2018-06-01
Kleine Olympiahalle,,,,,,2018-07-01
Kleine Olympiahalle,,,,,,2018-08-01
